"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"
"CSCF_596163"	"CSCF_596163_2017-04-23"	"BDM"	23	4	2017	"596163"	"Simme Zufl"	"Simme Zufl, Boltigen"	"Berne"	597000	163580	1021	1	13	57.8	46.6234617576175	7.39946781396971
"CSCF_758251"	"CSCF_758251_2017-04-07"	"BDM"	7	4	2017	"758251"	"Tobelbach"	"Tobelbach, Oberegg"	"Appenzell Rhodes-Intérieures"	758166	252000	722	1	16	56.5	47.3998152077238	9.53407381154307
"CSCF_668251"	"CSCF_668251_2017-03-17"	"BDM"	17	3	2017	"668251"	"Tobelächerbach Zufl"	"Limmat Zufl, Spreitenbach"	"Argovie"	669000	251847	542	1	13	53.4	47.4138166152382	8.35291818763934
"CSCF_710099"	"CSCF_710099_2017-04-30"	"BDM"	30	4	2017	"710099"	"Magliasina affl"	"Riale di Settina, Miglieglia"	"Tessin"	710023	99423	798	1	17	62.3	46.0373789026811	8.85981966993106
"CSCF_722227"	"CSCF_722227_2017-03-23"	"BDM"	23	3	2017	"722227"	"Nässibach"	"Nässibach, Schänis"	"St. Gall"	722000	227577	431	1	17	46.2	47.1878811857663	9.04844726139435
"CSCF_632227"	"CSCF_632227_2017-03-15"	"BDM"	15	3	2017	"632227"	"Rot Zufl"	"Rot Zufl, Altbüron"	"Lucerne"	632000	227010	506	1	12	29.7	47.1932613577195	7.86089594350018
"CSCF_680259"	"CSCF_680259_2017-03-30"	"BDM"	30	3	2017	"680259"	"Glatt"	"Glatt, Niederglatt"	"Zürich"	680577	260000	415	1	14	33.9	47.4858239327762	8.5077727260056
"CSCF_578171"	"CSCF_578171_2017-04-05"	"BDM"	5	4	2017	"578171"	"R. du Bey affl"	"Serbache affl, R. du Bey, La Roche"	"Fribourg"	578000	171052	919	1	16	70.2	46.6903205451621	7.15103864967696
"CSCF_710179"	"CSCF_710179_2017-05-24"	"BDM"	24	5	2017	"710179"	"Aua da Russein"	"Aua Russein, Sumvitg"	"Grison"	710000	179999	1556	1	14	80.8	46.7620877960682	8.87862162086504
"CSCF_590139"	"CSCF_590139_2017-05-26"	"BDM"	26	5	2017	"590139"	"Sattelgraben (Louwibach Zufl)"	"Sattelgraben (Louwibach Zufl), Lauenen"	"Berne"	590044	140000	1472	1	15	64.6	46.4112783588363	7.30915505056747
"CSCF_752227"	"CSCF_752227_2017-03-16"	"BDM"	16	3	2017	"752227"	"Grabser Bach"	"Grabser Bach, Grabs"	"St. Gall"	752000	227768	471	1	15	50.6	47.1833831522756	9.44421527968307
"CSCF_662227"	"CSCF_662227_2017-03-14"	"BDM"	14	3	2017	"662227"	"Scheidbach"	"Rohrbach, Hohenrain"	"Lucerne"	663000	227675	466	1	16	61.8	47.1970158972714	8.27002954947278
"CSCF_722227"	"CSCF_722227_2017-03-20"	"BDM"	20	3	2017	"722227"	"Nässibach"	"Nässibach, Schänis"	"St. Gall"	722000	227577	431	1	14	37.7	47.1878811857663	9.04844726139435
"CSCF_770179"	"CSCF_770179_2017-06-20"	"BDM"	20	6	2017	"770179"	"Welschtobelbach"	"Welschtobelbach, Alvaneu"	"Grison"	770049	179414	1939	1	10	46	46.7442111472793	9.66414552214603
"CSCF_686123"	"CSCF_686123_2017-06-23"	"BDM"	23	6	2017	"686123"	"Ri d'Albazzona affl"	"Riale di Fümegn affl, Vergeletto"	"Tessin"	686000	123479	2174	1	NA	24.7	46.2572388979047	8.55397578757078
"CSCF_620179"	"CSCF_620179_2017-04-12"	"BDM"	12	4	2017	"620179"	"Wüeribach Zufl"	"Allmitgraben, Teuffenthal (BE)"	"Berne"	621000	179643	979	1	16	48.2	46.7676324093686	7.71355666038534
"CSCF_686163"	"CSCF_686163_2017-05-31"	"BDM"	31	5	2017	"686163"	"Furkareuss"	"Reuss, Hospental"	"Uri"	686000	163547	1465	1	13	80.6	46.6176380216522	8.56141048791394
"CSCF_710219"	"CSCF_710219_2017-04-07"	"BDM"	7	4	2017	"710219"	"Wägitaler Aa"	"Wägitaler Aa, Vorderthal"	"Schwyz"	710909	220000	731	1	17	65	47.1216924222077	8.90027230646078
"CSCF_716083"	"CSCF_716083_2017-04-07"	"BDM"	7	4	2017	"716083"	"Gaggiolo affl"	"Spinirolo, Meride"	"Tessin"	716386	83965	617	1	16	60.7	45.8972883747455	8.93817706898651
"CSCF_800179"	"CSCF_800179_2017-06-14"	"BDM"	14	6	2017	"800179"	"Inn Zufl"	"Ova da Giaraingia, Susch"	"Grison"	799995	179352	2328	1	12	72.9	46.7353409553527	10.0557669065435
"CSCF_656203"	"CSCF_656203_2017-05-11"	"BDM"	11	5	2017	"656203"	"Giessbach Zufl"	"Giessbach Zufl, Schwarzenberg"	"Lucerne"	656000	203289	1298	1	16	66.5	46.978304446405	8.17464053596244
"CSCF_716243"	"CSCF_716243_2017-04-16"	"BDM"	16	4	2017	"716243"	"Brüttenbach Zufl"	"Brüttentalbach Zufl, Fischenthal"	"Zürich"	716000	243957	869	1	17	75.7	47.3362642478035	8.97352309909926
"CSCF_626203"	"CSCF_626203_2017-04-11"	"BDM"	11	4	2017	"626203"	"Unterer Frittenbach"	"Unterer Frittenbach, Lauperswil"	"Berne"	626000	203746	739	1	17	68.9	46.984267878834	7.7803869464191
"CSCF_758251"	"CSCF_758251_2017-04-21"	"BDM"	21	4	2017	"758251"	"Tobelbach"	"Tobelbach, Oberegg"	"Appenzell Rhodes-Intérieures"	758166	252000	722	1	14	55.1	47.3998152077238	9.53407381154307
"CSCF_722147"	"CSCF_722147_2017-05-15"	"BDM"	15	5	2017	"722147"	"Orino"	"Orino, Malvaglia"	"Tessin"	722000	147536	1775	1	14	81	46.4680367492983	9.02706641633495
"CSCF_602107"	"CSCF_602107_2017-05-17"	"BDM"	17	5	2017	"602107"	"Merdesson"	"Merdesson, Evolène"	"Valais"	601960	107055	1781	1	14	60.7	46.1149899615106	7.46398952591314
"CSCF_602107"	"CSCF_602107_2017-05-24"	"BDM"	24	5	2017	"602107"	"Merdesson"	"Merdesson, Evolène"	"Valais"	601960	107055	1781	1	14	62.5	46.1149899615106	7.46398952591314
"CSCF_638131"	"CSCF_638131_2017-05-26"	"BDM"	26	5	2017	"638131"	"Mundbach"	"Mundbach, Mund"	"Valais"	638617	132000	1477	1	14	74.6	46.3382773537715	7.94019695963257
"CSCF_710179"	"CSCF_710179_2017-05-27"	"BDM"	27	5	2017	"710179"	"Aua da Russein"	"Aua Russein, Sumvitg"	"Grison"	710000	179999	1556	1	15	75.6	46.7620877960682	8.87862162086504
"CSCF_746163"	"CSCF_746163_2017-06-10"	"BDM"	10	6	2017	"746163"	"Raptgusa Zufl"	"Raptgusa Zufl, Casti-Wergenstein"	"Grison"	746000	163612	2276	1	14	63.3	46.6078077501685	9.34451515037043
"CSCF_590099"	"CSCF_590099_2017-06-20"	"BDM"	20	6	2017	"590099"	"Drance de Bagnes affl"	"Drance de Bagnes affl, Bagnes"	"Valais"	590985	99378	2243	1	13	61.7	46.0458744592153	7.32217694345168
"CSCF_716163"	"CSCF_716163_2017-06-13"	"BDM"	13	6	2017	"716163"	"Brenno"	"Brenno, Blenio"	"Tessin"	716000	163434	2321	1	9	46.1	46.6120876785422	8.95296197274517
"CSCF_752227"	"CSCF_752227_2017-03-24"	"BDM"	24	3	2017	"752227"	"Grabser Bach"	"Grabser Bach, Grabs"	"St. Gall"	752000	227768	471	1	15	58	47.1833831522756	9.44421527968307
"CSCF_722107"	"CSCF_722107_2017-05-02"	"BDM"	2	5	2017	"722107"	"Cassarate affl"	"Scareglia, Capriasca"	"Tessin"	722926	107000	1233	1	16	65.9	46.1032983963235	9.02842713226396
"CSCF_764195"	"CSCF_764195_2017-05-23"	"BDM"	23	5	2017	"764195"	"Rhein Zufl"	"Dorfrüfi Zufl, Trimmis"	"Grison"	765000	195793	1585	1	16	64.4	46.892759693572	9.60401817268466
"CSCF_770139"	"CSCF_770139_2017-05-05"	"BDM"	5	5	2017	"770139"	"Maira"	"Mera, Bregaglia (ehemals Vicosoprano)"	"Grison"	770893	140000	1460	1	15	80.1	46.389587152267	9.66057367571077
"CSCF_620219"	"CSCF_620219_2017-03-14"	"BDM"	14	3	2017	"620219"	"Önz Zufl"	"Mutzgraben, Wynigen"	"Berne"	620213	220000	538	1	17	51.9	47.1306734425444	7.70504715097693
"CSCF_746203"	"CSCF_746203_2017-06-14"	"BDM"	14	6	2017	"746203"	"Lavtinabach"	"Lavtinabach, Mels"	"St. Gall"	747000	203088	1931	1	9	63.7	46.962584480687	9.37025201040929
"CSCF_818171"	"CSCF_818171_2017-07-03"	"BDM"	3	7	2017	"818171"	"Ova dal Fuorn Zufl"	"Ova da Piz Vallatscha, Val Müstair"	"Grison"	819000	171119	2440	2	1	0	46.655356766277	10.3003229887325
"CSCF_824195"	"CSCF_824195_2017-06-15"	"BDM"	15	6	2017	"824195"	"Inn Zufl"	"Aval Val Ruinains, Tschlin"	"Grison"	824843	196000	2198	1	14	81.7	46.877072189546	10.3888359409705
"CSCF_590179"	"CSCF_590179_2017-04-05"	"BDM"	5	4	2017	"590179"	"Hältetlibach"	"Hältetlibach, Guggisberg"	"Berne"	590000	179245	814	1	17	58.3	46.7643080438808	7.30773148199596
"CSCF_626203"	"CSCF_626203_2017-04-04"	"BDM"	4	4	2017	"626203"	"Unterer Frittenbach"	"Unterer Frittenbach, Lauperswil"	"Berne"	626000	203746	739	1	17	71.2	46.984267878834	7.7803869464191
"CSCF_566163"	"CSCF_566163_2017-04-04"	"BDM"	4	4	2017	"566163"	"Sionge"	"Sionge, Vaulruz"	"Fribourg"	566000	163571	806	1	15	45.2	46.6225226197877	6.99472264979259
"CSCF_674155"	"CSCF_674155_2017-07-04"	"BDM"	4	7	2017	"674155"	"Gerewasser Zufl"	"Tällibach, Obergoms"	"Valais"	674035	155000	2500	2	13	61.7	46.5421912845001	8.40384605800441
"CSCF_722187"	"CSCF_722187_2017-07-01"	"BDM"	1	7	2017	"722187"	"Ual Murter Zufl"	"Ual Murter Zufl, Waltensburg/Vuorz"	"Grison"	722522	187937	2528	2	NA	0	46.8312940327162	9.04462797133831
"CSCF_572107"	"CSCF_572107_2017-03-21"	"BDM"	21	3	2017	"572107"	"Canal du Syndicat"	"Canal du Syndicat, Martigny"	"Valais"	572073	107733	456	1	8	9.9	46.1205136362042	7.07736796752155
"CSCF_710139"	"CSCF_710139_2017-03-19"	"BDM"	19	3	2017	"710139"	"Ticino"	"Ticino, Giornico"	"Tessin"	710464	140000	380	1	16	55.5	46.4022582671702	8.87510834728368
"CSCF_578131"	"CSCF_578131_2017-04-20"	"BDM"	20	4	2017	"578131"	"Torrent de Culan"	"Torrent de Culan, Ormont-Dessus"	"Vaud"	578513	131995	1211	1	15	80.1	46.3389986660502	7.15956042632106
"CSCF_620123"	"CSCF_620123_2017-05-29"	"BDM"	29	5	2017	"620123"	"Turtmänna"	"Turtmänna, Oberems"	"Valais"	620968	123867	1328	2	13	65.6	46.265899227128	7.71060742873657
"CSCF_638131"	"CSCF_638131_2017-05-30"	"BDM"	30	5	2017	"638131"	"Mundbach"	"Mundbach, Mund"	"Valais"	638617	132000	1477	1	13	82.3	46.3382773537715	7.94019695963257
"CSCF_776203"	"CSCF_776203_2017-06-15"	"BDM"	15	6	2017	"776203"	"Landquart Zufl"	"Buchnerbach, Luzein"	"Grison"	777000	203037	1655	2	15	79.7	46.9548057932201	9.76423087911988
"CSCF_500139"	"CSCF_500139_2017-03-16"	"BDM"	16	3	2017	"500139"	"Asse"	"Asse, Chéserex"	"Vaud"	501000	139994	594	1	15	40.4	46.4039939060769	6.15121615830073
"CSCF_524155"	"CSCF_524155_2017-03-16"	"BDM"	16	3	2017	"524155"	"Morges"	"Morges, Clarmont (ehemals Colombier VD)"	"Vaud"	524310	156000	520	1	12	36.2	46.5510010323127	6.45169013221083
"CSCF_638251"	"CSCF_638251_2017-03-17"	"BDM"	17	3	2017	"638251"	"Stüssligerbach"	"Stüssligerbach, Rohr (SO)"	"Soleure"	638993	250986	570	1	11	43.6	47.4085328723988	7.95525220982774
"CSCF_644115"	"CSCF_644115_2017-06-10"	"BDM"	10	6	2017	"644115"	"Senggibach Zufl"	"Senggibach, Simplon"	"Valais"	644000	115817	2455	1	1	0	46.1923746021629	8.00858310984054
"CSCF_698211"	"CSCF_698211_2017-05-25"	"BDM"	25	5	2017	"698211"	"Teuftobel Zufl"	"Teuftobel, Alpthal"	"Schwyz"	698000	211326	1408	1	12	72.1	47.0457171919278	8.72830207755453
"CSCF_800139"	"CSCF_800139_2017-06-03"	"BDM"	3	6	2017	"800139"	"Acqua da Pila"	"Acqua da Pila, Poschiavo"	"Grison"	800177	140000	1858	1	13	67.8	46.381488776216	10.041058346079
"CSCF_644235"	"CSCF_644235_2017-03-15"	"BDM"	15	3	2017	"644235"	"Uerke Zufl"	"Uerke Zufl, Staffelbach"	"Argovie"	644000	235912	578	1	16	55.4	47.27263998379	8.02010819715906
"CSCF_698251"	"CSCF_698251_2017-03-16"	"BDM"	16	3	2017	"698251"	"Brandbach"	"Brandbach, Illnau-Effretikon"	"Zürich"	698000	251112	526	1	18	46.5	47.4035301939338	8.73696266789451
"CSCF_716123"	"CSCF_716123_2017-05-10"	"BDM"	10	5	2017	"716123"	"Riale Moleno"	"Riale Moleno, Preonzo"	"Tessin"	717000	123778	1035	1	14	79.6	46.2552510177936	8.95600223539756
"CSCF_704115"	"CSCF_704115_2017-04-21"	"BDM"	21	4	2017	"704115"	"Ramogna"	"Ramogna, Orselina"	"Tessin"	704243	116000	978	1	16	55.5	46.1873916773559	8.78885773144012
"CSCF_752187"	"CSCF_752187_2017-04-22"	"BDM"	22	4	2017	"752187"	"Rhein Zufl"	"Rhein Zufl, Domat/Ems"	"Grison"	753000	187374	649	1	10	42.2	46.8199230292349	9.44378250911222
"CSCF_632187"	"CSCF_632187_2017-04-21"	"BDM"	21	4	2017	"632187"	"Färzbach"	"Färzbach, Schangnau"	"Berne"	632568	187913	1213	1	6	19	46.8415583758635	7.86558453844746
"CSCF_680139"	"CSCF_680139_2017-06-21"	"BDM"	21	6	2017	"680139"	"Ri d'Antabia Zufl"	"Riale di Basòdino, Cevio"	"Tessin"	680978	139633	2233	1	NA	34.8	46.403164097578	8.4916644519544
"CSCF_620235"	"CSCF_620235_2018-03-04"	"BDM"	4	3	2018	"620235"	"Bipperbach"	"Niederbipp"	"Berne"	620000	235062	459	1	13	25.4	47.2661576764685	7.70290811801745
"CSCF_518147"	"CSCF_518147_2018-03-09"	"BDM"	9	3	2018	"518147"	"Eau Noire"	"Perroy"	"Vaud"	518000	147045	399	1	9	15.3	46.4697093231833	6.37101042625344
"CSCF_668267"	"CSCF_668267_2018-03-15"	"BDM"	15	3	2018	"668267"	"Chrüzlibach"	"Böbikon"	"Argovie"	668000	267235	461	1	18	44.1	47.5523106543757	8.34201461622543
"CSCF_674235"	"CSCF_674235_2018-03-15"	"BDM"	15	3	2018	"674235"	"Lindenbach"	"Obfelden"	"Zürich"	674000	235520	418	1	13	46.7	47.2664339847767	8.41646942607037
"CSCF_734251"	"CSCF_734251_2018-03-15"	"BDM"	15	3	2018	"734251"	"Glatt"	"Gossau (SG)"	"St. Gall"	734276	252000	596	1	19	47.7	47.4051191261961	9.21768463826344
"CSCF_602243"	"CSCF_602243_2018-03-16"	"BDM"	16	3	2018	"602243"	"Scheulte"	"Corban"	"Jura"	602000	243957	505	1	18	57.1	47.346463213341	7.46510403019688
"CSCF_518147"	"CSCF_518147_2018-03-14"	"BDM"	14	3	2018	"518147"	"Eau Noire"	"Perroy"	"Vaud"	518000	147045	399	1	12	16.5	46.4697093231833	6.37101042625344
"CSCF_722123"	"CSCF_722123_2018-03-21"	"BDM"	21	3	2018	"722123"	"Ticino affl"	"Claro"	"Tessin"	722600	124000	362	1	14	51.5	46.2562503587516	9.02866666619135
"CSCF_614131"	"CSCF_614131_2018-03-21"	"BDM"	21	3	2018	"614131"	"Dala"	"Albinen"	"Valais"	614126	131900	896	2	15	55.8	46.3383391940122	7.62210566750492
"CSCF_692243"	"CSCF_692243_2018-03-14"	"BDM"	14	3	2018	"692243"	"Dorfbach"	"Maur"	"Zürich"	693000	243957	459	1	16	49.2	47.3399087933981	8.66924642152732
"CSCF_656219"	"CSCF_656219_2018-03-10"	"BDM"	10	3	2018	"656219"	"Grosse Aa"	"Sempach"	"Lucerne"	657000	219498	506	1	13	28.2	47.1240131205069	8.18982159416238
"CSCF_710115"	"CSCF_710115_2018-03-04"	"BDM"	4	3	2018	"710115"	"Riale Carcale"	"Gordola"	"Tessin"	711000	115637	277	1	6	29.4	46.1830472665757	8.87627294218901
"CSCF_716099"	"CSCF_716099_2018-03-13"	"BDM"	13	3	2018	"716099"	"Ri del Gaggio"	"Cadempino"	"Tessin"	716000	99325	335	1	16	55.1	46.0354975103869	8.93698227065482
"CSCF_548147"	"CSCF_548147_2018-03-14"	"BDM"	14	3	2018	"548147"	"Forestay"	"Puidoux"	"Vaud"	549000	147915	534	1	9	37.6	46.4806115690338	6.77450410845698
"CSCF_764251"	"CSCF_764251_2018-03-08"	"BDM"	8	3	2018	"764251"	"Rietaach"	"Balgach"	"St. Gall"	764000	251191	409	1	14	32.7	47.391114751374	9.61103061882069
"CSCF_722203"	"CSCF_722203_2018-03-15"	"BDM"	15	3	2018	"722203"	"Linth Zufl"	"Glarus Süd (ehemals Haslen)"	"Glaris"	722157	204000	566	1	14	58.2	46.975822096351	9.044153260164
"CSCF_614171"	"CSCF_614171_2018-03-09"	"BDM"	9	3	2018	"614171"	"Kander"	"Spiez"	"Berne"	614976	170992	589	1	13	65.6	46.6899753779019	7.63441192856821
"CSCF_602123"	"CSCF_602123_2018-03-05"	"BDM"	5	3	2018	"602123"	"Lac de la Brèche affl"	"Sierre"	"Valais"	601984	123237	509	1	13	14.8	46.2605558599191	7.46436857084724
"CSCF_536179"	"CSCF_536179_2018-03-09"	"BDM"	9	3	2018	"536179"	"Canal Occidental"	"Treycovagnes"	"Vaud"	536000	179111	434	1	6	4	46.7601051650316	6.60089018355984
"CSCF_608227"	"CSCF_608227_2018-03-14"	"BDM"	14	3	2018	"608227"	"Aare Zufl"	"Biberist"	"Soleure"	608000	227053	460	1	4	7.1	47.1943739585794	7.5442035957288
"CSCF_608267"	"CSCF_608267_2018-03-14"	"BDM"	14	3	2018	"608267"	"Dorfbach"	"Allschwil"	"Bâle-Campagne"	608000	267078	280	1	11	22.4	47.554369096367	7.54491851116839
"CSCF_608227"	"CSCF_608227_2018-03-09"	"BDM"	9	3	2018	"608227"	"Aare Zufl"	"Biberist"	"Soleure"	608000	227053	460	1	5	14.8	47.1943739585794	7.5442035957288
"CSCF_728267"	"CSCF_728267_2018-03-07"	"BDM"	7	3	2018	"728267"	"Thur Zufl"	"Bürglen (TG)"	"Thurgovie"	728869	267000	440	1	3	26.8	47.5410776031431	9.15040186417603
"CSCF_722203"	"CSCF_722203_2018-03-24"	"BDM"	24	3	2018	"722203"	"Linth Zufl"	"Glarus Süd (ehemals Haslen)"	"Glaris"	722157	204000	566	1	16	53.5	46.975822096351	9.044153260164
"CSCF_590195"	"CSCF_590195_2018-03-24"	"BDM"	24	3	2018	"590195"	"Wileringbächli"	"Neuenegg"	"Berne"	590000	195096	578	1	16	47.9	46.9068932752433	7.30738446268635
"CSCF_614211"	"CSCF_614211_2018-03-08"	"BDM"	8	3	2018	"614211"	"Dorfbach (Aefligen)"	"Burgdorf"	"Berne"	614169	212022	536	1	17	44.2	47.0590689075278	7.62513697372682
"CSCF_530155"	"CSCF_530155_2018-03-26"	"BDM"	26	3	2018	"530155"	"Venoge"	"Bussigny-près-Lausanne"	"Vaud"	530885	155997	390	1	11	30.6	46.5516855018903	6.53741622419399
"CSCF_698227"	"CSCF_698227_2018-03-14"	"BDM"	14	3	2018	"698227"	"Sarenbach"	"Freienbach"	"Schwyz"	698000	227806	488	1	15	49.7	47.193933127418	8.73187577812701
"CSCF_584171"	"CSCF_584171_2018-05-11"	"BDM"	11	5	2018	"584171"	"Ärgera Zufl"	"Cerniat (FR)"	"Fribourg"	584000	171688	1296	1	15	52.1	46.6962124669361	7.2294520209623
"CSCF_728187"	"CSCF_728187_2018-05-28"	"BDM"	28	5	2018	"728187"	"Schmuèr Zufl"	"Pigniu"	"Grison"	727972	187125	1459	1	15	54	46.8229658958377	9.11581666341957
"CSCF_698147"	"CSCF_698147_2018-06-24"	"BDM"	24	6	2018	"698147"	"Riale di Tremorgio"	"Prato (Leventina)"	"Tessin"	698000	147331	2127	1	11	46	46.4701328411044	8.71460780684318
"CSCF_620195"	"CSCF_620195_2018-04-11"	"BDM"	11	4	2018	"620195"	"Liechtguetgrabe Zufl"	"Oberthal"	"Berne"	620402	196000	764	1	18	57.1	46.9147870959851	7.70645881030977
"CSCF_626139"	"CSCF_626139_2018-05-07"	"BDM"	7	5	2018	"626139"	"Lonza"	"Wiler (Lötschen)"	"Valais"	627000	139394	1396	1	14	75.5	46.4053576392292	7.7897468153339
"CSCF_608147"	"CSCF_608147_2018-04-18"	"BDM"	18	4	2018	"608147"	"Geilsbach"	"Adelboden"	"Berne"	608000	147821	1377	1	14	63.7	46.481659216806	7.54281579875107
"CSCF_830195"	"CSCF_830195_2018-05-11"	"BDM"	11	5	2018	"830195"	"Inn"	"Valsot (ehemals Tschlin)"	"Grison"	830000	195774	1039	1	10	89.2	46.8732763198979	10.4563222462017
"CSCF_590115"	"CSCF_590115_2018-04-17"	"BDM"	17	4	2018	"590115"	"Printse affl"	"Nendaz"	"Valais"	590000	115013	1070	1	12	49.1	46.1865049839447	7.30911902539755
"CSCF_698147"	"CSCF_698147_2018-06-19"	"BDM"	19	6	2018	"698147"	"Riale di Tremorgio"	"Prato (Leventina)"	"Tessin"	698000	147331	2127	1	11	49.4	46.4701328411044	8.71460780684318
"CSCF_554131"	"CSCF_554131_2018-04-18"	"BDM"	18	4	2018	"554131"	"Fossau"	"Vouvry"	"Valais"	554000	131513	1156	1	16	65.8	46.3334316492911	6.84123829489886
"CSCF_650115"	"CSCF_650115_2018-04-23"	"BDM"	23	4	2018	"650115"	"Diveria"	"Simplon"	"Valais"	650000	115100	1174	1	15	62.4	46.1855063760178	8.08622296868139
"CSCF_758187"	"CSCF_758187_2018-05-01"	"BDM"	1	5	2018	"758187"	"Trutztobelbach"	"Churwalden (ehemals Malix)"	"Grison"	759000	187163	1419	1	14	55.8	46.8166195198255	9.5223061593305
"CSCF_680195"	"CSCF_680195_2018-05-18"	"BDM"	18	5	2018	"680195"	"Isitalerbach Zufl"	"Isenthal"	"Uri"	681000	195462	1455	1	16	70.1	46.9053258753994	8.50178626921237
"CSCF_704211"	"CSCF_704211_2018-04-11"	"BDM"	11	4	2018	"704211"	"Sitibach"	"Unteriberg"	"Schwyz"	704000	211116	939	1	17	62.1	47.0429145210846	8.80719769001118
"CSCF_584091"	"CSCF_584091_2018-06-20"	"BDM"	20	6	2018	"584091"	"Torrent d'Allèves affl"	"Liddes"	"Valais"	584000	91813	2298	1	15	49.9	45.9776952047718	7.23219850413093
"CSCF_686219"	"CSCF_686219_2018-04-16"	"BDM"	16	4	2018	"686219"	"Ägerisee Zufl"	"Unterägeri"	"Zoug"	686000	219721	780	1	12	40.8	47.1228872179876	8.57200236039146
"CSCF_704131"	"CSCF_704131_2018-04-21"	"BDM"	21	4	2018	"704131"	"Verzasca"	"Cugnasco-Gerra"	"Tessin"	705000	131507	820	1	14	61.2	46.3267474914101	8.80215056193027
"CSCF_566179"	"CSCF_566179_2018-04-24"	"BDM"	24	4	2018	"566179"	"Arbogne"	"Corserey"	"Fribourg"	566061	180000	668	1	12	48.7	46.7703104527763	6.99430459690446
"CSCF_632123"	"CSCF_632123_2018-05-09"	"BDM"	9	5	2018	"632123"	"Vispa Zufl"	"Zeneggen"	"Valais"	633000	123547	1215	1	17	50.8	46.2625380478996	7.86664599007023
"CSCF_596099"	"CSCF_596099_2018-06-27"	"BDM"	27	6	2018	"596099"	"Torrent des Pantalons"	"Hèrèmence"	"Valais"	596174	99000	2595	1	3	6.9	46.0425235097852	7.38921408365348
"CSCF_578227"	"CSCF_578227_2018-04-13"	"BDM"	13	4	2018	"578227"	"Suze"	"Sonceboz-Sombeval"	"Berne"	579000	227267	651	1	17	45.7	47.1960137790577	7.16151648168635
"CSCF_596179"	"CSCF_596179_2018-05-07"	"BDM"	7	5	2018	"596179"	"Heubach"	"Rüschegg"	"Berne"	596000	179309	1013	1	16	62.4	46.7649467636992	7.38627432645445
"CSCF_704251"	"CSCF_704251_2018-04-04"	"BDM"	4	4	2018	"704251"	"Mülibach"	"Wildberg"	"Zürich"	704000	251888	639	1	16	66.5	47.4095886411375	8.81661716380042
"CSCF_638107"	"CSCF_638107_2018-05-08"	"BDM"	8	5	2018	"638107"	"Saaser Vispa"	"Saas-Grund"	"Valais"	638943	107000	1586	1	11	59.3	46.1133740309887	7.94234734072611
"CSCF_710235"	"CSCF_710235_2018-04-10"	"BDM"	10	4	2018	"710235"	"Dachseggbächli"	"Rüti (ZH)"	"Zürich"	710000	235319	634	1	17	64.9	47.2596111712788	8.892034154384
"CSCF_578147"	"CSCF_578147_2018-04-27"	"BDM"	27	4	2018	"578147"	"Sarine affl"	"Château-d'Oex"	"Vaud"	578000	147826	1135	1	11	44.5	46.4813907747163	7.15214701815649
"CSCF_524171"	"CSCF_524171_2018-04-10"	"BDM"	10	4	2018	"524171"	"Nozon"	"Romainmôtier-Envy"	"Vaud"	524869	172000	679	1	17	64.3	46.6949816489541	6.45636686258296
"CSCF_764211"	"CSCF_764211_2018-05-22"	"BDM"	22	5	2018	"764211"	"Canibach Zufl"	"Fläsch"	"Grison"	764000	211368	1764	1	15	57.7	47.0330545481997	9.59652362097305
"CSCF_626219"	"CSCF_626219_2018-04-11"	"BDM"	11	4	2018	"626219"	"Walterswilbach"	"Ursenbach"	"Berne"	626000	219064	627	1	18	54.1	47.1220523457034	7.78126586082051
"CSCF_740195"	"CSCF_740195_2018-06-26"	"BDM"	26	6	2018	"740195"	"Aua da Mulins"	"Trin"	"Grison"	740749	195000	2104	1	13	73.4	46.8912057106186	9.28564104241171
"CSCF_806179"	"CSCF_806179_2018-07-11"	"BDM"	11	7	2018	"806179"	"Val Macun"	"Lavin"	"Grison"	806176	179000	2559	2	12	60	46.7302931267132	10.1364301706229
"CSCF_674195"	"CSCF_674195_2018-05-08"	"BDM"	8	5	2018	"674195"	"Engelberger Aa Zufl"	"Wolfenschiessen"	"Nidwald"	674000	195738	1030	1	16	64.5	46.908624465589	8.40996375341165
"CSCF_548147"	"CSCF_548147_2018-04-09"	"BDM"	9	4	2018	"548147"	"Forestay"	"Puidoux"	"Vaud"	549000	147915	534	2	9	37.2	46.4806115690338	6.77450410845698
"CSCF_668147"	"CSCF_668147_2018-07-14"	"BDM"	14	7	2018	"668147"	"Telltibach"	"Münster-Geschinen"	"Valais"	669000	147889	2449	2	3	5	46.4787657996101	8.33714833167743
"CSCF_566219"	"CSCF_566219_2018-05-08"	"BDM"	8	5	2018	"566219"	"Ruisseau de Château"	"Saint-Imier"	"Berne"	566000	219810	1090	1	11	43.4	47.1283999810812	6.99053024152162
"CSCF_770195"	"CSCF_770195_2018-05-21"	"BDM"	21	5	2018	"770195"	"Miesbach Zufl"	"Furna"	"Grison"	770013	195138	1777	1	12	67.1	46.8856068979308	9.66952734023048
"CSCF_740155"	"CSCF_740155_2018-05-25"	"BDM"	25	5	2018	"740155"	"Chratzlibach"	"Nufenen"	"Grison"	740609	156000	1518	1	9	30.5	46.5405081646862	9.27184562587425
